season,week,team,season_type,game_id,opponent_team,completions,attempts,passing_yards,passing_tds,passing_interceptions,sacks_suffered,sack_yards_lost,sack_fumbles,sack_fumbles_lost,passing_air_yards,passing_yards_after_catch,passing_first_downs,passing_epa,passing_cpoe,passing_2pt_conversions,passing_10,passing_16,passing_20,passing_40,carries,rushing_yards,rushing_tds,rushing_fumbles,rushing_fumbles_lost,rushing_first_downs,rushing_epa,rushing_2pt_conversions,rushing_10,rushing_12,rushing_20,rushing_40,receptions,targets,receiving_yards,receiving_tds,receiving_fumbles,receiving_fumbles_lost,receiving_air_yards,receiving_yards_after_catch,receiving_first_downs,receiving_epa,receiving_2pt_conversions,receiving_10,receiving_16,receiving_20,receiving_40,special_teams_tds,def_tackles_solo,def_tackles_with_assist,def_tackle_assists,def_tackles_for_loss,def_tackles_for_loss_yards,def_fumbles_forced,def_sacks,def_sack_yards,def_qb_hits,def_interceptions,def_interception_yards,def_pass_defended,def_tds,def_fumbles,def_safeties,misc_yards,fumble_recovery_own,fumble_recovery_yards_own,fumble_recovery_opp,fumble_recovery_yards_opp,fumble_recovery_tds,penalties,penalty_yards,timeouts,fumbles_forced_by_opp,fumbles_not_forced,fumbles_out_of_bounds,fumbles_total,fumbles_lost_total,punt_returns,punt_return_yards,kickoff_returns,kickoff_return_yards,fg_made,fg_att,fg_missed,fg_blocked,fg_long,fg_pct,fg_made_0_19,fg_made_20_29,fg_made_30_39,fg_made_40_49,fg_made_50_59,fg_made_60_,fg_missed_0_19,fg_missed_20_29,fg_missed_30_39,fg_missed_40_49,fg_missed_50_59,fg_missed_60_,fg_made_list,fg_missed_list,fg_blocked_list,fg_made_distance,fg_missed_distance,fg_blocked_distance,pat_made,pat_att,pat_missed,pat_blocked,pat_pct,gwfg_made,gwfg_att,gwfg_missed,gwfg_blocked,gwfg_distance,pt_att,pt_blocked,pt_long,pt_yards,pt_inside_20,pt_out_of_bounds,pt_downed,pt_touchback,pt_fair_caught,pt_returned,pt_return_yards,pt_return_tds,pt_net_yards
2009,3,HOU,REG,2009_03_JAX_HOU,JAX,26,35,300,3,1,2,-14,0,0,282,97,17,14.06369748734869,11.07325724193028,0,14,9,5,0,22,111,0,1,1,5,-5.664716416496631,0,5,2,1,0,26,35,300,3,0,0,282,97,17,17.091264441376552,0,14,9,5,0,0,31,15,19,0,0,1,0.0,0.0,8,0,0,5,0,0,0,0,0,0,1,0,0,5,60,5,1,0,0,1,1,1,13,6,152,1,1,0,0,27,1.0,0,1,0,0,0,0,0,0,0,0,0,0,27,,,27,0,0,3,3,0,0,1.0,0,0,0,0,0,4,0,50,171,1,0,1,1,0,2,0,0,151
2009,4,HOU,REG,2009_04_OAK_HOU,LV,11,22,224,1,1,4,-15,0,0,199,142,7,-0.5423131187902657,-9.12956947630102,0,6,5,3,3,41,120,1,1,1,6,-15.91944878073317,0,4,2,1,0,11,22,224,1,0,0,199,142,7,4.528905526468075,0,6,5,3,3,1,30,12,16,0,0,2,2.0,8.0,11,0,0,5,0,1,1,0,1,0,3,0,0,1,5,1,0,2,0,2,1,7,60,4,129,2,3,1,0,34,0.6666666666666666,0,1,1,0,0,0,0,0,1,0,0,0,26;34,33,,60,33,0,3,3,0,0,1.0,0,0,0,0,0,7,0,40,250,2,0,1,0,4,2,-4,0,254
2009,5,HOU,REG,2009_05_HOU_ARI,ARI,35,50,371,2,1,0,0,0,0,352,155,17,7.406823255516101,5.570095419883728,0,15,7,4,0,21,45,1,1,0,5,-8.377417587151285,0,1,1,0,0,35,50,371,2,0,0,352,155,17,7.406823255516101,0,15,7,4,0,0,34,10,12,0,0,1,1.0,6.0,4,0,0,6,0,0,0,0,1,-2,1,29,0,6,53,4,0,1,0,1,0,5,100,4,117,0,1,0,1,,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,35,0,0,35,3,3,0,0,1.0,0,0,0,0,0,5,0,49,200,2,0,2,0,1,2,2,0,198
2009,6,HOU,REG,2009_06_HOU_CIN,CIN,28,40,392,4,1,2,-7,0,0,256,241,21,23.5846391823022,13.811253051500064,0,19,6,5,1,31,87,0,1,1,5,-8.778315428993665,0,2,1,0,0,28,37,392,4,1,0,256,241,21,28.138128127669916,0,19,6,5,1,0,36,1,19,0,0,2,1.0,9.0,1,1,0,5,0,1,0,0,0,0,2,2,0,7,60,4,2,1,2,3,1,5,47,3,57,0,1,0,1,,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,28,0,0,28,4,4,0,0,1.0,0,0,0,0,0,5,0,40,175,2,0,0,2,3,0,0,0,135
2009,7,HOU,REG,2009_07_SF_HOU,SF,20,30,264,2,0,2,-18,0,0,303,95,11,10.20193672858295,6.367178466813318,0,9,4,3,2,27,90,1,1,1,6,-9.610545258516426,0,3,3,1,0,20,29,264,2,0,0,303,95,11,14.145650980557548,0,9,4,3,2,0,31,12,12,0,0,0,2.0,13.0,6,1,16,5,0,0,0,0,0,0,1,0,0,7,77,0,1,0,0,1,1,5,26,4,75,1,1,0,0,50,1.0,0,0,0,0,1,0,0,0,0,0,0,0,50,,,50,0,0,3,3,0,0,1.0,0,0,0,0,0,5,0,45,186,4,1,1,0,2,1,0,0,186
2009,8,HOU,REG,2009_08_HOU_BUF,BUF,25,34,268,0,2,2,-15,0,0,194,148,11,5.0535259325100785,8.000662221628076,1,9,6,4,0,40,186,3,0,0,12,14.823770535411313,0,5,4,0,0,25,34,268,0,1,1,194,148,11,3.0700010608909833,1,9,6,4,0,0,19,25,25,0,0,0,2.0,10.0,5,2,19,4,0,0,0,0,0,0,0,0,0,5,45,1,1,0,0,1,1,4,73,3,59,3,3,0,0,42,1.0,0,2,0,1,0,0,0,0,0,0,0,0,42;22;26,,,90,0,0,2,2,0,0,1.0,0,0,0,0,0,1,0,39,39,0,0,0,0,1,0,0,0,39
2009,9,HOU,REG,2009_09_HOU_IND,IND,32,43,311,1,2,2,-10,0,0,297,138,16,9.409821080852206,11.30550990744335,0,10,5,2,1,26,81,1,0,0,5,-1.4857725100009702,0,1,1,0,0,32,41,311,1,1,1,297,138,16,5.196543044504022,0,10,5,2,1,0,42,13,13,0,0,1,2.0,12.0,2,2,36,9,0,0,0,0,0,0,0,0,0,13,103,5,1,0,1,1,1,0,0,5,113,1,2,1,0,56,0.5,0,0,0,0,1,0,0,0,0,1,0,0,56,42,,56,42,0,2,2,0,0,1.0,0,0,0,0,0,4,0,52,174,0,0,0,0,2,2,8,0,166
2009,11,HOU,REG,2009_11_TEN_HOU,TEN,25,39,305,2,0,4,-22,0,0,320,125,16,5.248956946528364,1.9318241822092157,0,11,5,5,1,17,57,0,0,0,1,-2.3199691716694413,0,0,0,0,0,25,38,305,2,0,0,320,125,16,11.32444796774102,0,11,5,5,1,0,38,15,19,0,0,1,0.0,0.0,2,0,0,4,0,0,0,0,0,0,1,0,0,7,72,6,0,0,0,0,0,3,10,5,100,1,3,2,0,26,0.3333333333333333,0,1,0,0,0,0,0,0,0,2,0,0,26,49;49,,26,98,0,2,2,0,0,1.0,0,0,0,0,0,5,0,55,236,4,0,0,1,4,0,0,0,216
2009,12,HOU,REG,2009_12_IND_HOU,IND,31,42,284,2,2,2,-10,1,1,323,119,18,0.19698913548441732,10.180549039727165,0,10,4,2,0,24,122,1,0,0,9,5.0479777086293325,0,2,2,0,0,31,42,284,2,0,0,323,119,18,5.656238735728637,0,10,4,2,0,0,38,12,18,0,0,0,2.0,16.0,4,2,20,3,0,0,0,0,0,0,0,0,0,10,129,3,1,0,0,1,1,2,8,3,73,2,2,0,0,35,1.0,0,0,2,0,0,0,0,0,0,0,0,0,35;33,,,68,0,0,3,3,0,0,1.0,0,0,0,0,0,2,0,58,106,1,0,0,0,1,1,7,0,99
2009,13,HOU,REG,2009_13_HOU_JAX,JAX,22,37,240,1,3,2,-7,0,0,273,93,10,-5.056332258754876,-2.32474465627928,0,10,3,3,1,22,68,1,1,0,7,-0.7621606834582053,0,1,0,0,0,22,37,240,1,0,0,273,93,10,-6.103142476887908,0,10,3,3,1,0,51,1,11,0,0,0,4.0,22.0,9,0,0,5,0,0,1,0,1,0,1,0,0,6,37,3,0,1,0,1,0,3,13,6,111,1,1,0,0,32,1.0,0,0,1,0,0,0,0,0,0,0,0,0,32,,,32,0,0,1,1,0,0,1.0,0,0,0,0,0,5,0,56,225,2,0,2,1,0,2,12,0,193
2009,14,HOU,REG,2009_14_SEA_HOU,SEA,29,39,365,2,1,0,0,0,0,298,194,18,13.243812574858792,5.584180049407176,0,13,7,5,1,28,85,1,1,1,5,-12.479753414754544,0,2,1,0,0,29,39,365,2,0,0,298,194,18,13.243812574858792,0,13,7,5,1,0,40,17,17,0,0,1,3.0,27.0,6,1,70,5,1,0,0,0,0,0,0,0,0,4,35,3,0,1,0,1,1,5,56,1,33,2,4,1,1,31,0.5,0,1,1,0,0,0,0,0,0,1,0,0,29;31,48,26,60,48,26,4,4,0,0,1.0,0,0,0,0,0,4,0,52,177,1,1,1,0,0,2,0,0,177
2009,15,HOU,REG,2009_15_HOU_STL,LA,28,40,367,1,0,0,0,0,0,368,96,15,16.16169368094283,11.736093582333746,0,12,9,7,2,24,52,0,1,1,5,-6.871924214414321,0,2,1,0,0,28,37,367,1,1,1,368,96,15,13.521461278169719,0,12,9,7,2,0,46,7,7,0,0,0,3.0,24.0,6,1,3,3,0,0,0,0,0,0,1,0,0,4,30,4,1,1,0,2,2,0,0,3,62,3,4,1,0,28,0.75,0,3,0,0,0,0,0,0,0,0,1,0,27;25;28,52,,80,52,0,1,1,0,0,1.0,0,0,0,0,0,2,0,50,85,0,0,0,0,0,2,12,0,73
2009,16,HOU,REG,2009_16_HOU_MIA,MIA,20,31,286,2,1,1,-6,0,0,227,184,14,9.304491548151251,1.2955607906464608,0,13,7,5,1,32,126,1,0,0,7,0.6213752711191773,0,2,2,0,0,20,31,286,2,0,0,227,184,14,10.665469250925359,0,13,7,5,1,0,53,2,4,0,0,1,3.0,19.0,7,1,6,3,0,0,0,0,0,0,0,0,0,3,15,2,0,0,0,0,0,2,-2,3,59,2,2,0,0,49,1.0,0,1,0,1,0,0,0,0,0,0,0,0,49;22,,,71,0,0,3,3,0,0,1.0,0,0,0,0,0,4,0,51,182,2,0,1,0,2,1,8,0,174
2009,17,HOU,REG,2009_17_NE_HOU,NE,24,39,303,2,1,1,-8,0,0,332,90,18,0.726686702430944,-2.102996016803541,0,16,7,3,0,27,144,2,1,0,9,6.135855008265935,0,5,5,1,0,24,38,303,2,1,0,332,92,18,1.595674690610715,0,16,7,3,0,0,36,12,16,0,0,1,2.0,14.0,6,1,15,4,0,0,0,0,2,0,1,0,1,5,35,4,1,1,0,2,0,1,31,5,141,0,2,2,0,,0.0,0,0,0,0,0,0,0,0,1,0,1,0,,56;38,,0,94,0,4,5,1,0,0.8,0,0,0,0,0,2,0,45,80,1,0,1,0,1,0,0,0,80
2010,1,HOU,REG,2010_01_IND_HOU,IND,9,17,107,1,1,2,-9,0,0,153,50,7,-3.911857888081336,-11.017350238912245,0,3,3,3,0,42,257,3,0,0,15,14.474671854288317,0,7,4,2,1,9,17,107,1,0,0,153,50,7,-1.6227091550615071,0,3,3,3,0,0,38,14,24,0,0,1,2.0,14.0,10,0,0,5,0,0,0,0,0,0,1,3,0,7,50,4,0,0,0,0,0,1,39,3,79,2,2,0,0,49,1.0,0,0,1,1,0,0,0,0,0,0,0,0,30;49,,,79,0,0,4,4,0,0,1.0,0,0,0,0,0,2,0,58,91,1,0,0,0,1,1,13,0,78
2010,2,HOU,REG,2010_02_HOU_WAS,WAS,38,52,497,3,1,5,-29,0,0,471,200,23,19.7053575211879,10.585168204628504,0,19,11,8,1,24,58,0,0,0,6,-0.34907068592526214,0,3,0,0,0,38,52,497,3,0,0,471,200,23,25.308696709514606,0,19,11,8,1,0,38,5,17,0,0,0,3.0,23.0,4,0,0,5,0,0,0,0,0,0,0,0,0,5,45,7,0,0,0,0,0,4,28,6,88,3,4,1,0,47,0.75,0,0,1,2,0,0,0,0,0,1,0,0,47;43;35,47,,125,47,0,3,3,0,0,1.0,1,1,0,0,35,3,0,44,121,1,1,0,1,1,0,0,0,101
2010,3,HOU,REG,2010_03_DAL_HOU,DAL,23,32,241,1,2,4,-25,0,0,244,113,15,2.1441189429616956,3.4160208888351917,0,13,4,2,0,22,124,0,1,1,7,-3.8482862779928837,0,6,5,2,0,23,32,241,1,0,0,244,113,15,10.109993200384903,0,13,4,2,0,0,28,16,30,0,0,0,0.0,0.0,6,0,0,3,0,0,0,0,0,0,0,0,0,5,32,4,1,0,0,1,1,2,12,5,122,2,2,0,0,30,1.0,0,1,1,0,0,0,0,0,0,0,0,0,24;30,,,54,0,0,1,1,0,0,1.0,0,0,0,0,0,3,0,42,110,1,0,1,1,0,1,12,0,78
2010,4,HOU,REG,2010_04_HOU_OAK,LV,16,29,192,2,0,0,0,0,0,176,117,11,8.760893614664498,-5.610026363973264,0,9,3,2,0,36,249,2,0,0,10,9.289911105879582,0,4,3,3,1,16,28,192,2,0,0,176,117,11,8.857868163548234,0,9,3,2,0,0,45,4,18,0,0,2,4.0,33.0,3,2,34,5,0,0,0,0,0,0,1,0,0,5,26,3,0,0,0,0,0,2,18,0,0,1,2,1,0,35,0.5,0,0,1,0,0,0,0,0,0,1,0,0,35,46,,35,46,0,4,4,0,0,1.0,0,0,0,0,0,6,0,51,252,1,0,1,0,2,3,4,0,248
2010,5,HOU,REG,2010_05_NYG_HOU,NYG,16,34,196,0,1,3,-25,2,1,274,94,9,-16.118759064222925,-16.997368195477655,0,10,4,1,1,15,24,1,0,0,2,-6.830129606853006,0,0,0,0,0,16,34,196,0,0,0,274,94,9,-6.882038290947914,0,10,4,1,1,0,36,23,27,0,0,0,0.0,0.0,4,2,24,5,0,0,0,0,1,0,0,0,0,8,67,1,2,0,0,2,1,4,26,7,109,1,1,0,0,38,1.0,0,0,1,0,0,0,0,0,0,0,0,0,38,,,38,0,0,1,1,0,0,1.0,0,0,0,0,0,7,0,53,312,4,1,0,1,0,5,22,0,270
2010,6,HOU,REG,2010_06_KC_HOU,KC,25,33,305,2,0,2,-16,0,0,230,121,15,15.163388242945075,13.433118164539337,0,13,6,4,1,22,132,3,0,0,8,7.900090461829677,0,3,3,2,0,25,32,305,2,0,0,230,121,15,18.5369657552219,0,13,6,4,1,0,35,25,33,0,0,0,1.0,12.0,3,0,0,2,0,0,0,0,0,0,0,0,0,5,53,3,0,0,0,0,0,1,0,5,103,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,5,5,0,0,1.0,0,0,0,0,0,4,0,60,191,1,1,0,0,0,3,28,0,163
2010,8,HOU,REG,2010_08_HOU_IND,IND,22,38,201,1,1,3,-18,1,1,170,108,10,-16.092212857717552,-11.272877371973461,0,9,3,2,0,18,108,1,0,0,7,8.514632668171544,0,2,1,1,0,22,37,201,1,1,0,170,108,10,-8.382657612557523,0,9,3,2,0,0,41,16,18,0,0,0,1.0,9.0,3,0,0,4,0,1,0,0,2,1,0,0,0,5,30,5,2,1,0,3,1,3,11,7,172,1,1,0,0,53,1.0,0,0,0,0,1,0,0,0,0,0,0,0,53,,,53,0,0,2,2,0,0,1.0,0,0,0,0,0,5,0,59,222,1,0,0,0,2,3,40,0,182
2010,9,HOU,REG,2010_09_SD_HOU,LAC,21,32,267,0,1,2,-15,1,0,237,125,12,2.70919668158544,-2.4615460075438023,0,11,7,5,0,34,140,2,0,0,10,-5.901362099137847,0,4,4,0,0,21,32,267,0,0,0,237,125,12,6.046375849363671,0,11,7,5,0,0,22,17,21,0,0,1,1.0,5.0,5,1,0,1,0,0,0,0,1,0,1,0,0,4,31,5,1,0,0,1,0,1,5,5,122,3,3,0,0,27,1.0,0,3,0,0,0,0,0,0,0,0,0,0,27;21;25,,,73,0,0,2,2,0,0,1.0,0,0,0,0,0,2,0,36,70,0,0,1,0,0,1,0,0,70
2010,10,HOU,REG,2010_10_HOU_JAX,JAX,22,32,314,2,0,0,0,0,0,219,124,13,17.344374867186765,6.242676800297152,0,12,10,3,1,21,81,1,1,0,6,-1.2901788304443471,0,3,3,0,0,22,31,314,2,1,1,219,124,13,17.052944287397317,0,12,10,3,1,0,60,1,5,0,0,1,2.0,16.0,10,0,0,2,0,0,0,0,1,-12,0,0,0,8,49,3,1,1,0,2,1,0,0,2,40,1,1,0,0,24,1.0,0,1,0,0,0,0,0,0,0,0,0,0,24,,,24,0,0,3,3,0,0,1.0,0,0,0,0,0,4,0,49,150,1,0,2,0,1,1,1,0,149
2010,11,HOU,REG,2010_11_HOU_NYJ,NYJ,19,33,254,1,0,1,-8,0,0,354,139,12,6.706345167627466,-0.4721891699415265,0,11,6,6,1,26,97,2,1,1,5,-4.389157699311539,0,3,1,0,0,19,33,254,1,0,0,354,139,12,7.545255704468024,0,11,6,6,1,0,47,7,21,0,0,1,3.0,17.0,7,1,18,5,0,0,0,0,0,0,1,8,0,3,25,4,1,0,0,1,1,1,9,7,89,2,2,0,0,38,1.0,0,1,1,0,0,0,0,0,0,0,0,0,38;22,,,60,0,0,3,3,0,0,1.0,0,0,0,0,0,6,0,47,244,3,0,0,0,3,3,40,0,204
2010,12,HOU,REG,2010_12_TEN_HOU,TEN,25,35,178,2,0,2,-20,1,0,152,76,12,-0.5481216914665641,6.482529384749276,0,5,3,1,0,39,188,0,0,0,9,3.0557848706217112,0,5,5,1,0,25,35,178,2,0,0,152,76,12,1.4827283051563427,0,5,3,1,0,0,28,5,9,0,0,0,1.0,0.0,5,3,12,9,0,0,0,0,1,0,0,0,0,6,68,5,1,0,0,1,0,5,23,1,22,2,2,0,0,35,1.0,0,0,2,0,0,0,0,0,0,0,0,0,35;33,,,68,0,0,2,2,0,0,1.0,0,0,0,0,0,4,0,53,199,1,0,1,1,0,2,25,0,154
2010,13,HOU,REG,2010_13_HOU_PHI,PHI,22,36,337,2,1,2,-14,1,1,298,139,18,7.991320839450435,3.909738449489369,0,16,7,5,1,26,108,1,0,0,6,0.762599992682226,0,2,2,1,0,22,34,337,2,0,0,298,139,18,14.245861345851534,0,16,7,5,1,0,49,0,4,0,0,1,1.0,1.0,7,1,0,3,0,0,0,0,0,0,0,0,0,4,25,6,1,0,0,1,1,1,-3,6,101,1,1,0,0,48,1.0,0,0,0,1,0,0,0,0,0,0,0,0,48,,,48,0,0,3,3,0,0,1.0,0,0,0,0,0,2,0,36,72,0,0,1,0,1,0,0,0,72
2010,14,HOU,REG,2010_14_BAL_HOU,BAL,31,62,393,3,2,2,-15,0,0,637,124,21,3.796155164362306,-9.762417872746786,1,17,9,6,1,22,111,0,1,0,6,1.79590421076864,0,3,2,0,0,31,60,393,3,0,0,637,124,21,9.124546961316486,1,17,9,6,1,0,31,20,30,0,0,1,5.0,45.0,10,0,0,4,0,0,0,0,1,0,0,0,0,8,51,5,1,0,0,1,0,4,16,2,41,2,3,1,0,42,0.6666666666666666,0,1,0,1,0,0,0,0,0,0,1,0,24;42,52,,66,52,0,2,2,0,0,1.0,0,0,0,0,0,4,0,54,186,1,0,0,0,2,2,24,0,162
2010,15,HOU,REG,2010_15_HOU_TEN,TEN,35,54,325,2,1,4,-32,1,0,413,101,20,4.2955071297806136,4.388832624228495,0,13,5,1,0,17,30,0,0,0,4,-7.699669413850643,0,0,0,0,0,35,54,325,2,1,0,413,96,20,12.484668880734258,0,13,5,1,0,0,35,11,11,0,0,0,3.0,25.0,5,1,1,3,0,0,0,0,2,0,0,0,0,9,66,6,2,0,0,2,0,1,12,4,88,1,1,0,0,37,1.0,0,0,1,0,0,0,0,0,0,0,0,0,37,,,37,0,0,2,2,0,0,1.0,0,0,0,0,0,4,0,52,144,1,0,2,1,0,1,2,0,122
2010,16,HOU,REG,2010_16_HOU_DEN,DEN,23,33,310,1,1,0,0,0,0,222,202,15,10.468524820425722,3.0085796659643,0,14,5,5,1,22,91,1,1,0,5,-1.4833326576044783,0,4,2,1,0,23,33,310,1,0,0,222,202,15,10.468524820425722,0,14,5,5,1,0,43,2,14,0,0,2,1.0,3.0,2,1,0,2,0,0,0,0,1,-3,0,0,0,3,24,4,0,1,0,1,0,2,14,3,65,3,3,0,0,57,1.0,0,0,1,0,2,0,0,0,0,0,0,0,34;54;57,,,145,0,0,2,2,0,0,1.0,0,0,0,0,0,4,0,55,170,1,0,1,0,1,2,19,0,151
2010,17,HOU,REG,2010_17_JAX_HOU,JAX,18,22,253,1,0,0,0,0,0,161,160,9,15.554794419908788,15.968769924207168,0,8,6,5,1,37,244,3,0,0,12,3.2376648629151563,0,5,5,3,1,18,22,253,1,0,0,161,160,9,15.554794419908788,0,8,6,5,1,0,32,19,23,0,0,1,2.0,16.0,10,1,1,1,0,0,0,0,0,0,1,0,0,5,48,3,0,0,0,0,0,3,26,4,85,2,2,0,0,33,1.0,0,1,1,0,0,0,0,0,0,0,0,0,26;33,,,59,0,0,4,4,0,0,1.0,0,0,0,0,0,3,0,54,116,1,1,1,0,0,1,3,0,113
2011,1,HOU,REG,2011_01_IND_HOU,IND,17,24,220,1,2,1,-3,0,0,196,86,13,3.570298451255603,6.089728698134422,0,10,6,5,0,41,167,2,1,1,12,-5.567676743454174,0,6,4,0,0,17,24,220,1,0,0,196,86,13,4.748508978251429,0,10,6,5,0,1,29,7,11,0,0,2,3.0,25.0,8,0,0,2,0,0,0,0,0,0,2,2,0,4,30,1,1,0,0,1,1,3,91,1,46,2,2,0,0,29,1.0,0,2,0,0,0,0,0,0,0,0,0,0,25;29,,,54,0,0,4,4,0,0,1.0,0,0,0,0,0,2,0,54,89,0,0,0,1,1,0,0,0,69
2011,2,HOU,REG,2011_02_HOU_MIA,MIA,21,29,230,2,0,3,-23,0,0,262,69,10,5.461980807255687,20.95206567534694,0,9,4,3,1,36,138,0,0,0,9,-6.558404214063327,0,4,3,0,0,21,27,230,2,0,0,262,69,10,10.83028341003228,0,9,4,3,1,0,42,0,12,0,0,1,2.0,17.0,7,1,5,8,0,0,0,0,0,0,1,0,0,4,76,4,0,0,0,0,0,2,36,2,77,3,3,0,0,36,1.0,0,2,1,0,0,0,0,0,0,0,0,0,23;22;36,,,81,0,0,2,2,0,0,1.0,0,0,0,0,0,6,0,69,287,2,0,0,0,2,4,40,0,247
2011,3,HOU,REG,2011_03_HOU_NO,NO,22,39,373,3,1,2,-9,0,0,352,207,17,13.318578999319694,-5.886424842633699,0,16,7,6,2,25,109,0,0,0,4,-1.400670858391095,0,4,1,0,0,22,38,373,3,0,0,352,207,17,16.019076801783054,0,16,7,6,2,0,51,0,6,0,0,0,2.0,16.0,5,2,26,7,0,0,0,0,0,0,0,0,0,7,56,4,0,0,0,0,0,2,5,3,83,4,4,0,0,36,1.0,0,3,1,0,0,0,0,0,0,0,0,0,22;27;27;36,,,112,0,0,3,3,0,0,1.0,0,0,0,0,0,2,0,40,74,0,0,1,0,0,1,5,0,69
2011,4,HOU,REG,2011_04_PIT_HOU,PIT,14,21,138,1,0,0,0,0,0,139,75,8,4.9874422196796,0.2400727499099005,0,6,2,1,0,35,180,1,0,0,9,2.4510207833955064,0,3,3,2,1,14,21,138,1,0,0,139,75,8,4.9874422196796,0,6,2,1,0,0,40,6,6,0,0,0,5.0,28.0,8,1,0,5,0,0,0,6,1,0,0,0,0,9,64,2,1,0,0,1,0,3,17,2,34,1,1,0,0,25,1.0,0,1,0,0,0,0,0,0,0,0,0,0,25,,,25,0,0,2,2,0,0,1.0,0,0,0,0,0,5,0,51,235,3,0,1,0,2,2,43,0,192
2011,5,HOU,REG,2011_05_OAK_HOU,LV,24,51,416,2,2,3,-13,0,0,411,225,16,1.2181236393665742,-15.143480837345123,0,12,8,7,3,25,70,0,1,0,2,-8.164377623063046,0,1,1,1,0,24,50,416,2,0,0,411,225,16,3.5459450784346336,0,12,8,7,3,0,36,9,13,0,0,0,3.0,6.0,12,1,0,6,0,0,0,0,1,-13,0,0,0,6,50,4,0,1,0,1,0,5,33,4,90,2,3,1,0,54,0.6666666666666666,0,0,0,1,1,0,0,0,0,1,0,0,54;40,41,,94,41,0,2,2,0,0,1.0,0,0,0,0,0,8,0,52,298,2,0,1,0,2,5,34,0,264
2011,6,HOU,REG,2011_06_HOU_BAL,BAL,21,37,220,1,0,4,-20,1,0,283,78,11,-1.51901329040993,-9.6338927343085,0,9,5,3,0,25,93,0,1,0,5,-4.617585126776248,0,3,2,0,0,21,37,220,1,0,0,283,78,11,3.5863587472122163,0,9,5,3,0,0,37,13,17,0,0,1,2.0,16.0,8,1,2,2,0,0,0,0,2,0,1,0,1,5,15,6,2,0,0,2,0,1,4,1,26,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,2,2,0,0,1.0,0,0,0,0,0,6,0,59,246,2,1,1,1,2,1,13,0,213
2011,7,HOU,REG,2011_07_HOU_TEN,TEN,18,23,296,2,0,0,0,0,0,246,142,13,23.995971255823868,24.048695916479286,0,9,7,6,1,47,222,2,0,0,14,0.48902168592627193,0,9,6,1,0,18,22,296,2,0,0,246,142,13,24.535090555848917,0,9,7,6,1,0,36,0,6,0,0,2,2.0,21.0,4,2,38,7,1,0,0,0,0,0,0,0,0,6,68,4,0,0,0,0,0,1,0,0,0,2,2,0,0,32,1.0,0,1,1,0,0,0,0,0,0,0,0,0,32;29,,,61,0,0,5,5,0,0,1.0,0,0,0,0,0,2,0,57,96,0,0,0,0,0,2,33,0,63
2011,8,HOU,REG,2011_08_JAX_HOU,JAX,16,30,225,1,0,2,-23,1,1,353,91,14,2.325146287454162,-3.741700202226639,0,11,6,3,0,39,156,2,1,1,6,-8.518913433969479,0,3,3,0,0,16,28,225,1,0,0,353,91,14,11.181419591361191,0,11,6,3,0,0,30,10,12,0,0,0,1.0,7.0,5,2,5,9,0,0,0,0,0,0,0,0,0,7,60,6,2,0,0,2,2,5,56,0,0,1,2,1,0,39,0.5,0,0,1,0,0,0,0,0,0,1,0,0,39,46,,39,46,0,3,3,0,0,1.0,0,0,0,0,0,6,0,61,272,2,0,1,1,2,2,12,0,240
2011,9,HOU,REG,2011_09_CLE_HOU,CLE,14,23,119,0,1,0,0,0,0,122,43,7,-5.371464387278125,-0.6881996989250183,0,5,2,1,0,40,261,3,0,0,14,13.519290177209768,0,8,5,3,0,14,22,119,0,0,0,122,43,7,-4.999215891232766,0,5,2,1,0,0,39,6,8,0,0,1,4.0,18.0,8,1,42,4,0,0,0,0,0,0,1,0,0,2,15,1,0,0,0,0,0,2,56,3,67,3,3,0,0,50,1.0,0,2,0,0,1,0,0,0,0,0,0,0,28;21;50,,,99,0,0,3,3,0,0,1.0,0,0,0,0,0,2,0,49,95,0,0,0,1,0,1,3,0,72
2011,10,HOU,REG,2011_10_HOU_TB,TB,11,15,242,2,0,1,-7,0,0,99,173,9,15.55789104414491,11.764194766680399,0,7,3,2,2,44,185,3,0,0,12,1.8683588683170722,0,6,4,0,0,11,15,242,2,0,0,99,173,9,16.964568755899947,0,7,3,2,2,0,31,9,9,0,0,0,4.0,29.0,5,3,15,8,0,0,0,0,0,0,1,0,0,8,54,2,0,0,0,0,0,4,10,0,0,1,2,1,0,22,0.5,0,1,0,0,0,0,0,0,1,0,0,0,22,37,,22,37,0,4,5,0,1,0.8,0,0,0,0,0,4,0,53,181,1,1,0,0,1,2,34,0,147
